Price,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Price_per_sqm,Coordenadas,Tipo_Escola_Mais_Proxima,Distancia_Escola_Mais_Proxima
1700,52,2,1,0,0,0,0,0,0,Lapa,rent,32.69230769230769,"(-23.5234661, -46.6868139)",Privada,0.28517888899424926
2200,56,2,1,0,1,1,0,1,0,Lapa,rent,39.285714285714285,"(0.0, 0.0)",Privada,26.75857604338459
2500,65,2,2,1,2,0,1,1,0,Lapa,rent,38.46153846153846,"(-23.5104001, -46.6933207)",Privada,0.6318743257135581
3700,107,3,2,1,2,0,0,1,0,Lapa,rent,34.57943925233645,"(-23.5337276, -46.7148282)",Privada,0.21656409785348968
4200,101,3,2,1,2,0,0,1,0,Lapa,rent,41.584158415841586,"(-23.526559, -46.6978394)",Pública,0.3770799127087803
2000,62,2,2,1,1,0,1,1,0,Lapa,rent,32.25806451612903,"(-23.5114114, -46.692829)",Pública,0.7230430067943764
2200,70,3,1,0,2,0,0,0,0,Lapa,rent,31.428571428571427,"(-23.5287531, -46.7068103)",Privada,0.04012373396114952
4200,101,3,2,1,2,0,0,1,0,Lapa,rent,41.584158415841586,"(-23.5245645, -46.6980979)",Privada,0.514527473735183
3800,94,1,1,0,2,0,1,1,0,Lapa,rent,40.42553191489362,"(0.0, 0.0)",Privada,26.75857604338459
5000,123,3,2,1,2,0,0,0,0,Lapa,rent,40.65040650406504,"(-23.5262033, -46.7074432)",Privada,0.0895792344342063
4000,154,3,3,1,2,0,0,1,0,Lapa,rent,25.974025974025974,"(-23.5381584167, -46.7177658081)",Privada,0.4536090006586333
2500,65,2,2,1,2,0,0,0,0,Lapa,rent,38.46153846153846,"(-23.5104001, -46.6933207)",Privada,0.6318743257135581
2000,134,3,2,1,2,1,0,0,0,Lapa,rent,14.925373134328359,"(-23.5227622, -46.7039572)",Privada,0.4701844134312929
8000,127,2,3,2,2,0,1,1,0,Lapa,rent,62.99212598425197,"(-23.5373668, -46.7090135)",Privada,0.16825452515803832
2000,55,2,1,0,1,0,0,1,0,Lapa,rent,36.36363636363637,"(-23.5325411, -46.7044557)",Privada,0.24221208357286747
1600,52,2,1,0,1,0,1,0,0,Lapa,rent,30.76923076923077,"(-23.5185019, -46.6936506)",Privada,0.6776857800948709
2750,167,3,2,1,3,0,0,1,0,Lapa,rent,16.46706586826347,"(-23.5263398, -46.704933)",Privada,0.2757105487562319
1700,49,2,1,0,1,0,0,1,0,Lapa,rent,34.69387755102041,"(-23.5181651, -46.7154086)",Privada,0.7723967698098659
3000,92,3,2,0,1,0,0,0,0,Lapa,rent,32.608695652173914,"(-23.521382, -46.700904)",Pública,0.7914348538892251
1700,53,2,2,1,0,0,0,0,0,Lapa,rent,32.075471698113205,"(-23.5241053, -46.6864984)",Privada,0.2685644003425275
3500,86,3,2,1,2,0,0,1,0,Lapa,rent,40.69767441860465,"(-23.5291396, -46.6936904)",Pública,0.16688770208525164
3500,130,3,2,1,2,0,1,1,0,Lapa,rent,26.923076923076923,"(-23.5236131, -46.6995)",Privada,0.6985748462848673
2600,64,2,2,1,2,0,0,1,0,Lapa,rent,40.625,"(-23.5221131, -46.7094658)",Privada,0.44460844341107536
2500,62,3,2,1,1,0,0,0,0,Lapa,rent,40.32258064516129,"(-23.5185019, -46.6936506)",Privada,0.6776857800948709
2000,53,2,1,0,1,1,0,1,0,Lapa,rent,37.735849056603776,"(-23.5183814, -46.7293651)",Privada,0.3598705806745624
3500,200,3,3,2,3,0,0,0,0,Lapa,rent,17.5,"(-23.5264512, -46.7052114)",Privada,0.25252696024975646
4000,100,2,2,1,2,0,0,1,0,Lapa,rent,40.0,"(-23.5236131, -46.6995)",Privada,0.6985748462848673
7450,170,3,3,2,0,0,0,1,0,Lapa,rent,43.8235294117647,"(-23.5274277, -46.7276973)",Privada,0.4134383164189316
1700,75,3,1,0,1,0,0,0,0,Lapa,rent,22.666666666666668,"(-23.5320236, -46.7052945)",Privada,0.1574013158164163
1500,60,1,1,0,0,0,0,0,0,Lapa,rent,25.0,"(-23.5280544, -46.7039578)",Privada,0.23306982558451037
1300,65,2,1,0,1,0,0,0,0,Lapa,rent,20.0,"(-23.5053909, -46.6227832)",Pública,0.18629605547828512
3600,138,2,3,2,2,0,0,1,0,Lapa,rent,26.08695652173913,"(-23.5300281, -46.7035629)",Privada,0.16796614470866714
2500,65,2,2,1,2,1,1,1,0,Lapa,rent,38.46153846153846,"(-23.5229091, -46.6864578)",Privada,0.35767387369606995
1500,65,2,1,0,1,0,0,0,0,Lapa,rent,23.076923076923077,"(-23.5190129, -46.6999264)",Pública,0.7006280492762881
3000,85,3,2,1,1,0,1,1,0,Lapa,rent,35.294117647058826,"(-23.5297827, -46.7043686)",Privada,0.15512505908001614
1600,42,1,1,0,1,0,0,0,0,Lapa,rent,38.095238095238095,"(-23.5247118, -46.7093093)",Privada,0.24421492447882334
1500,80,2,1,0,1,0,0,0,0,Lapa,rent,18.75,"(-23.5167201, -46.6969034)",Pública,0.94705716447458
2500,93,2,1,0,1,0,0,0,0,Lapa,rent,26.881720430107528,"(-23.5266692, -46.7063077)",Privada,0.17265123820319916
2000,43,2,1,0,1,0,0,1,0,Lapa,rent,46.51162790697674,"(-23.5324414, -46.718245)",Privada,0.14696660841916023
2500,103,2,2,0,1,0,0,0,0,Lapa,rent,24.271844660194176,"(-23.5268946, -46.6895967)",Privada,0.04526937674627204
2000,122,3,2,1,2,0,0,1,0,Lapa,rent,16.39344262295082,"(-23.5399055481, -46.7050514221)",Pública,0.2383700924841397
4000,100,2,2,1,2,0,1,1,0,Lapa,rent,40.0,"(0.0, 0.0)",Privada,26.75857604338459
5000,123,3,2,1,2,0,0,0,0,Lapa,rent,40.65040650406504,"(-23.5261743, -46.7075162)",Privada,0.08898823112502387
5900,174,3,3,2,3,0,0,1,0,Lapa,rent,33.9080459770115,"(0.0, 0.0)",Privada,26.75857604338459
1500,60,1,1,0,0,0,0,0,0,Lapa,rent,25.0,"(-23.5285489, -46.7018723)",Privada,0.09132282600203728
4500,176,3,4,3,3,0,0,1,0,Lapa,rent,25.568181818181817,"(-23.5224996, -46.7124033)",Privada,0.2540081321245842
2200,48,1,1,0,1,0,0,1,0,Lapa,rent,45.833333333333336,"(-23.5185019, -46.6936506)",Privada,0.6776857800948709
2000,103,2,2,0,1,0,0,0,0,Lapa,rent,19.41747572815534,"(-23.5268946, -46.6895967)",Privada,0.04526937674627204
1850,52,2,2,1,1,0,1,1,0,Lapa,rent,35.57692307692308,"(-23.5185019, -46.6936506)",Privada,0.6776857800948709
2000,62,2,2,1,1,0,1,1,0,Lapa,rent,32.25806451612903,"(-23.5114114, -46.692829)",Pública,0.7230430067943764
1250,47,2,1,0,1,1,0,0,0,Limão,rent,26.595744680851062,"(-23.4983692, -46.6800878)",Privada,0.27167049892114
1700,47,2,1,0,1,0,0,1,0,Limão,rent,36.170212765957444,"(-23.5073986053, -46.663318634)",Privada,0.2925039652599676
1050,45,2,1,0,1,0,0,0,0,Limão,rent,23.333333333333332,"(0.0, 0.0)",Privada,26.75857604338459
1300,70,2,1,0,1,0,0,0,0,Limão,rent,18.571428571428573,"(-23.4755966, -46.6675163)",Privada,0.04929822884806838
1200,50,2,1,0,0,0,0,0,0,Limão,rent,24.0,"(-23.5013134, -46.673401)",Privada,0.05433806865718654
1990,65,2,2,1,2,0,1,0,0,Limão,rent,30.615384615384617,"(-23.5007277, -46.6803428)",Privada,0.3091080899782755
1500,70,3,2,1,1,0,0,0,0,Limão,rent,21.428571428571427,"(-23.5001251, -46.6720922)",Privada,0.16283646875238306
1300,73,2,1,0,1,0,0,0,0,Limão,rent,17.80821917808219,"(-23.507445, -46.6717412)",Privada,0.13640356439955648
1300,73,2,1,0,1,0,0,0,0,Limão,rent,17.80821917808219,"(0.0, 0.0)",Privada,26.75857604338459
1800,70,3,2,1,1,0,0,1,0,Limão,rent,25.714285714285715,"(-23.5056967, -46.6716547)",Privada,0.30689242606061695
1150,50,2,1,0,1,0,0,1,0,Limão,rent,23.0,"(-23.4893534, -46.6754465)",Privada,0.2301800281576663
1600,70,3,2,1,0,0,0,1,0,Limão,rent,22.857142857142858,"(0.0, 0.0)",Privada,26.75857604338459
1400,117,3,2,1,2,0,0,1,0,Limão,rent,11.965811965811966,"(-23.4926895, -46.6730059)",Pública,0.08704531140659487
800,30,1,1,0,0,0,0,0,0,Limão,rent,26.666666666666668,"(-23.4985742, -46.6675469)",Privada,0.11253543841027219
1250,54,2,1,0,1,0,0,1,0,Limão,rent,23.14814814814815,"(-23.5014905, -46.679663)",Privada,0.30284323657897705
1400,70,3,2,1,1,0,0,1,0,Limão,rent,20.0,"(-23.5003866, -46.6827647)",Privada,0.3033115276974775
1100,65,2,1,0,1,0,0,0,0,Limão,rent,16.923076923076923,"(-23.5013134, -46.673401)",Privada,0.05433806865718654
1800,70,3,2,1,1,0,1,1,0,Limão,rent,25.714285714285715,"(-23.5053909, -46.6227832)",Pública,0.18629605547828512
1800,70,3,2,1,1,0,0,0,0,Limão,rent,25.714285714285715,"(0.0, 0.0)",Privada,26.75857604338459
1200,58,2,1,0,1,0,0,0,0,Limão,rent,20.689655172413794,"(-23.49985, -46.6751065)",Privada,0.12243834988919167
1200,50,2,1,0,1,0,0,0,0,Limão,rent,24.0,"(0.0, 0.0)",Privada,26.75857604338459
1600,75,3,2,1,1,0,0,1,0,Limão,rent,21.333333333333332,"(-23.5053576, -46.6716657)",Privada,0.34197726947304286
900,35,1,1,0,1,0,0,0,0,Limão,rent,25.714285714285715,"(-23.5016018, -46.6818288)",Privada,0.47235070797614054
1200,54,2,1,0,1,0,0,1,0,Limão,rent,22.22222222222222,"(-23.5003866, -46.6827647)",Privada,0.3033115276974775
1800,35,1,1,0,1,0,0,1,0,Limão,rent,51.42857142857143,"(0.0, 0.0)",Privada,26.75857604338459
1300,60,2,1,0,1,0,0,1,0,Limão,rent,21.666666666666668,"(-23.5023361, -46.6815502)",Privada,0.520490121557533
1200,58,2,1,0,1,0,0,0,0,Limão,rent,20.689655172413794,"(-23.49985, -46.6751065)",Privada,0.12243834988919167
1300,50,2,1,0,1,0,0,0,0,Limão,rent,26.0,"(-23.5030629, -46.6836148)",Pública,0.4491538119830171
1200,50,2,1,0,1,0,0,0,0,Limão,rent,24.0,"(-23.4983692, -46.6800878)",Privada,0.27167049892114
1300,80,2,1,0,1,0,0,0,0,Limão,rent,16.25,"(0.0, 0.0)",Privada,26.75857604338459
1400,70,2,1,0,1,0,0,0,0,Limão,rent,20.0,"(0.0, 0.0)",Privada,26.75857604338459
1200,50,2,1,0,0,0,0,0,0,Limão,rent,24.0,"(-23.4893534, -46.6754465)",Privada,0.2301800281576663
1200,64,2,1,0,1,0,0,1,0,Limão,rent,18.75,"(-23.4970632, -46.6770147)",Pública,0.27404062779483357
1500,70,3,2,1,1,0,0,0,0,Limão,rent,21.428571428571427,"(-23.5001251, -46.6720922)",Privada,0.16283646875238306
1300,74,3,2,1,1,0,0,0,0,Limão,rent,17.56756756756757,"(-23.5000561, -46.6798887)",Privada,0.23332920822219277
1850,70,3,1,0,1,0,0,1,0,Limão,rent,26.428571428571427,"(-23.4755966, -46.6675163)",Privada,0.04929822884806838
1350,44,2,1,0,1,0,0,0,0,Limão,rent,30.681818181818183,"(-23.4987005, -46.6778002)",Privada,0.0815863733196742
1700,80,3,1,0,1,0,0,1,0,Limão,rent,21.25,"(-23.5013134, -46.673401)",Privada,0.05433806865718654
1350,40,1,1,0,1,1,0,1,0,Limão,rent,33.75,"(-23.4993822, -46.6799456)",Privada,0.22899747567344517
1000,70,2,1,0,0,0,0,0,0,Limão,rent,14.285714285714286,"(-23.5005486, -46.6752873)",Privada,0.20264054033036252
1350,43,1,1,0,1,0,0,1,0,Limão,rent,31.3953488372093,"(0.0, 0.0)",Privada,26.75857604338459
1200,36,1,1,0,1,0,0,1,0,Limão,rent,33.333333333333336,"(-23.4973257, -46.6760311)",Pública,0.18339184324139812
1200,60,2,1,0,1,0,0,1,0,Limão,rent,20.0,"(-23.4826384, -46.6734336)",Privada,0.26032994739974313
1650,58,2,1,0,1,0,1,0,0,Limão,rent,28.448275862068964,"(0.0, 0.0)",Privada,26.75857604338459
1200,58,2,1,0,1,1,0,0,0,Limão,rent,20.689655172413794,"(-23.4987696, -46.6752959)",Privada,0.04307007628402686
1600,35,1,1,0,1,1,0,1,1,Limão,rent,45.714285714285715,"(-23.5003165, -46.6691013)",Privada,0.2845563734380339
1600,50,2,1,0,1,1,0,0,0,Limão,rent,32.0,"(-23.5025017, -46.6857573)",Pública,0.42294717198233756
1500,58,2,1,0,1,0,0,0,0,Limão,rent,25.862068965517242,"(0.0, 0.0)",Privada,26.75857604338459
1300,70,3,2,1,2,0,0,1,0,Limão,rent,18.571428571428573,"(-23.4973183, -46.6660338)",Privada,0.22934652391974292
1000,35,1,1,0,0,0,0,0,0,Limão,rent,28.571428571428573,"(0.0, 0.0)",Privada,26.75857604338459
1000,70,2,1,0,0,0,0,0,0,Limão,rent,14.285714285714286,"(-23.5005486, -46.6752873)",Privada,0.20264054033036252
1890,74,3,2,1,1,0,1,1,0,Limão,rent,25.54054054054054,"(-23.5053909, -46.6227832)",Pública,0.18629605547828512
1600,70,3,1,0,1,0,0,1,0,Limão,rent,22.857142857142858,"(-23.4910682, -46.6818486)",Pública,0.5632442497159266
1500,49,2,1,0,0,0,0,1,0,Limão,rent,30.612244897959183,"(-23.5030629, -46.6836148)",Pública,0.4491538119830171
1500,50,2,2,1,1,0,0,1,0,Limão,rent,30.0,"(-23.4993822, -46.6799456)",Privada,0.22899747567344517
2000,49,2,1,0,1,0,1,0,0,Limão,rent,40.816326530612244,"(-23.4972986, -46.6833613)",Privada,0.21096762008072226
1300,70,3,2,1,1,0,0,0,0,Limão,rent,18.571428571428573,"(-23.5001251, -46.6720922)",Privada,0.16283646875238306
1630,62,3,2,1,0,0,0,1,0,Limão,rent,26.29032258064516,"(-23.5053909, -46.6227832)",Pública,0.18629605547828512
1500,70,3,2,1,1,0,0,1,0,Limão,rent,21.428571428571427,"(-23.5003866, -46.6827647)",Privada,0.3033115276974775
1650,72,3,2,1,1,0,0,1,0,Limão,rent,22.916666666666668,"(-23.5059768, -46.6730992)",Privada,0.25993345097662457
850,40,1,1,0,0,0,0,0,0,Limão,rent,21.25,"(-23.4992726, -46.6688736)",Privada,0.18080664583155379
1200,65,2,1,0,1,0,0,0,0,Limão,rent,18.46153846153846,"(-23.4755966, -46.6675163)",Privada,0.04929822884806838
1450,49,2,1,0,1,0,0,1,0,Limão,rent,29.591836734693878,"(-23.5055459, -46.6709867)",Privada,0.35505792255277
1590,60,2,1,0,0,1,0,1,0,Limão,rent,26.5,"(-23.5023361, -46.6815502)",Privada,0.520490121557533
1500,50,2,2,1,1,0,0,1,0,Limão,rent,30.0,"(-23.4993822, -46.6799456)",Privada,0.22899747567344517
1500,55,2,2,1,1,0,0,1,0,Limão,rent,27.272727272727273,"(-23.4993822, -46.6799456)",Privada,0.22899747567344517
3500,123,3,2,1,3,0,0,1,0,Perdizes,rent,28.45528455284553,"(-23.5275644, -46.6847794)",Privada,0.3037607122665082
1800,50,1,2,1,1,0,1,0,0,Perdizes,rent,36.0,"(-23.5350809, -46.6811805)",Privada,0.22874262274014898
5000,128,3,2,1,2,1,0,1,0,Perdizes,rent,39.0625,"(-23.5255122, -46.6815603)",Pública,0.6113086845775173
4000,140,4,2,1,2,0,1,1,0,Perdizes,rent,28.571428571428573,"(-23.5389525, -46.6821754)",Privada,0.16606138416984165
2200,98,3,3,2,2,0,0,1,0,Perdizes,rent,22.448979591836736,"(-23.536635, -46.6852013)",Privada,0.1905661094969947
1600,70,2,1,0,2,0,0,1,0,Perdizes,rent,22.857142857142858,"(-23.5384566, -46.6829948)",Privada,0.08006322923600075
17000,250,3,4,3,0,1,0,1,0,Perdizes,rent,68.0,"(-23.5319881, -46.6671996)",Privada,0.16657641401743134
4000,142,3,2,1,2,0,0,1,0,Perdizes,rent,28.169014084507044,"(-23.5320919, -46.6788337)",Pública,0.19367644464429556
4199,183,4,3,2,3,0,1,1,0,Perdizes,rent,22.94535519125683,"(-23.5341848, -46.6784252)",Privada,0.2779504289043206
4000,140,4,2,1,1,0,0,1,0,Perdizes,rent,28.571428571428573,"(-23.5354651, -46.6697225)",Privada,0.16563671830002036
9000,298,4,3,2,3,0,0,1,0,Perdizes,rent,30.201342281879196,"(-23.5353505, -46.6637584)",Privada,0.021821278506290596
2350,94,3,2,1,2,1,0,0,0,Perdizes,rent,25.0,"(-23.5338872, -46.6860614)",Privada,0.046173544649098085
9000,221,4,5,4,4,1,0,1,0,Perdizes,rent,40.723981900452486,"(-23.5379009, -46.6787205)",Privada,0.3389908455130208
2700,124,3,1,0,1,0,0,0,0,Perdizes,rent,21.774193548387096,"(-23.5362606, -46.6837253)",Privada,0.13458172039822863
2250,99,3,2,1,1,0,0,0,0,Perdizes,rent,22.727272727272727,"(-23.5413486, -46.6708141)",Privada,0.11793291290027692
4500,87,2,3,1,2,0,0,1,0,Perdizes,rent,51.724137931034484,"(-23.5349057, -46.6830434)",Privada,0.14176720880695887
2100,88,3,2,1,2,0,0,1,0,Perdizes,rent,23.863636363636363,"(-23.5366306305, -46.6853790283)",Privada,0.20146141174222346
1100,56,1,1,0,1,0,0,0,0,Perdizes,rent,19.642857142857142,"(0.0, 0.0)",Privada,26.75857604338459
3000,100,3,2,1,1,0,0,0,0,Perdizes,rent,30.0,"(-23.5391363, -46.669267)",Privada,0.13799444207627778
3000,68,1,1,0,1,0,0,1,0,Perdizes,rent,44.11764705882353,"(-23.5353506, -46.6800386)",Privada,0.2912946521884324
1800,89,2,1,0,1,1,0,0,0,Perdizes,rent,20.224719101123597,"(-23.5300385, -46.6793244)",Pública,0.1073830947339142
3000,70,2,3,2,2,0,0,1,0,Perdizes,rent,42.857142857142854,"(-23.5327279, -46.6843989)",Privada,0.18315851486126947
2200,74,2,1,0,1,0,0,0,0,Perdizes,rent,29.72972972972973,"(-23.5401168, -46.6738518)",Privada,0.3739318184666473
2000,79,2,1,0,1,0,0,1,0,Perdizes,rent,25.31645569620253,"(-23.5334749, -46.6812804)",Privada,0.050043134331515436
2000,50,1,1,0,1,0,0,1,0,Perdizes,rent,40.0,"(-23.5366607, -46.6674711)",Privada,0.3673330623038223
3500,77,2,2,1,2,0,0,0,0,Perdizes,rent,45.45454545454545,"(-23.523651, -46.6839653)",Privada,0.546617232597609
2800,114,2,2,1,1,0,0,0,0,Perdizes,rent,24.56140350877193,"(-23.5403068, -46.6704995)",Privada,0.11631157092229275
15000,251,4,5,4,5,0,0,1,0,Perdizes,rent,59.7609561752988,"(0.0, 0.0)",Privada,26.75857604338459
2600,105,3,2,1,2,0,0,0,0,Perdizes,rent,24.761904761904763,"(-23.5325125, -46.6764949)",Privada,0.11235916766598751
5800,293,4,5,4,3,0,0,1,0,Perdizes,rent,19.795221843003414,"(-23.5347851, -46.6800923)",Privada,0.23384423286990552
2700,95,3,1,0,1,1,0,0,0,Perdizes,rent,28.42105263157895,"(-23.5377626, -46.6774987)",Privada,0.45009916154440704
2500,103,3,2,0,1,0,0,0,0,Perdizes,rent,24.271844660194176,"(-23.5398287, -46.6718172)",Privada,0.14902825168517436
2300,50,1,1,0,1,0,0,0,0,Perdizes,rent,46.0,"(-23.5379575, -46.669715)",Privada,0.17606725546817692
1400,37,1,1,0,1,0,0,0,0,Perdizes,rent,37.83783783783784,"(-23.5408977, -46.6785857)",Privada,0.25263410657537605
1450,42,1,2,1,1,1,0,0,0,Perdizes,rent,34.523809523809526,"(-23.5320955, -46.6774833)",Privada,0.21718023436815018
22000,262,4,5,4,4,0,0,0,0,Perdizes,rent,83.96946564885496,"(-23.5376651, -46.6747129)",Privada,0.39028636450183013
25000,266,3,4,3,7,0,0,1,0,Perdizes,rent,93.98496240601504,"(-23.5001201, -46.6276055)",Privada,0.42543618465623273
1200,43,1,1,0,0,0,0,0,0,Perdizes,rent,27.906976744186046,"(-23.5322274, -46.6655897)",Privada,0.2808694148075084
7300,105,3,2,1,2,0,1,1,0,Perdizes,rent,69.52380952380952,"(-23.5361166, -46.6782003)",Privada,0.3841835876905358
7300,105,3,2,1,2,0,0,1,0,Perdizes,rent,69.52380952380952,"(-23.5361166, -46.6782003)",Privada,0.3841835876905358
2300,70,2,1,0,1,0,0,0,0,Perdizes,rent,32.857142857142854,"(-23.5410183, -46.6774729)",Privada,0.3753396185163738
3500,103,3,2,1,2,0,0,0,0,Perdizes,rent,33.980582524271846,"(-23.5287212, -46.6901532)",Privada,0.23648683824205227
4500,87,2,3,1,2,1,1,1,0,Perdizes,rent,51.724137931034484,"(-23.5349057, -46.6830434)",Privada,0.14176720880695887
4200,87,2,2,1,2,0,0,1,0,Perdizes,rent,48.275862068965516,"(-23.5349057, -46.6830434)",Privada,0.14176720880695887
9000,180,3,4,3,4,0,1,1,0,Perdizes,rent,50.0,"(-23.5362248, -46.6791518)",Privada,0.4252782551846989
2500,90,2,2,1,1,0,0,0,0,Perdizes,rent,27.77777777777778,"(-23.5408814, -46.6822471)",Privada,0.18510363007537917
5000,168,4,2,1,2,0,0,0,0,Perdizes,rent,29.761904761904763,"(-23.5389157, -46.6709598)",Privada,0.05581924144687429
4200,112,2,3,1,2,1,0,0,0,Perdizes,rent,37.5,"(-23.5354175, -46.6785873)",Privada,0.359702587692195
2300,96,3,2,1,1,0,0,0,0,Perdizes,rent,23.958333333333332,"(-23.5346199, -46.686575)",Privada,0.1457788002953265
3500,136,3,4,3,2,0,0,1,0,Perdizes,rent,25.735294117647058,"(-23.5354905, -46.6860584)",Privada,0.20024762577979982
4500,140,3,4,3,3,0,0,0,0,Perdizes,rent,32.142857142857146,"(-23.5367809, -46.6797935)",Privada,0.3771301756301512
5500,165,3,4,3,3,0,0,1,0,Perdizes,rent,33.333333333333336,"(-23.5354676, -46.6706522)",Privada,0.2120230773728615
3600,130,3,2,1,2,0,0,1,0,Perdizes,rent,27.692307692307693,"(-23.538202, -46.6834243)",Privada,0.06676961072317028
1300,30,1,1,0,0,0,0,0,0,Perdizes,rent,43.333333333333336,"(-23.4201966, -46.9412553)",Pública,15.071050131959929
2900,135,3,4,1,2,0,0,1,0,Perdizes,rent,21.48148148148148,"(-23.5420477, -46.6856064)",Privada,0.5581109577249064
2650,30,1,1,0,1,0,0,1,0,Perdizes,rent,88.33333333333333,"(-23.5357049, -46.6723601)",Privada,0.09354009821134342
4000,120,4,3,2,2,1,0,1,0,Perdizes,rent,33.333333333333336,"(-23.532245, -46.6823948)",Privada,0.10720624846363441
3200,150,3,2,1,1,0,1,0,0,Perdizes,rent,21.333333333333332,"(-23.5367689, -46.6713324)",Privada,0.2503014287901513
17000,267,3,4,3,5,0,1,0,0,Perdizes,rent,63.670411985018724,"(-23.5341317, -46.6672791)",Privada,0.23995784776741574
3000,43,1,1,0,1,0,1,1,0,Pinheiros,rent,69.76744186046511,"(-23.553305, -46.6771319)",Privada,0.11534183222075536
2500,75,2,1,0,1,1,0,0,0,Pinheiros,rent,33.333333333333336,"(-23.5609272, -46.6742198)",Pública,0.6025276016767553
4500,62,1,1,0,2,0,1,1,0,Pinheiros,rent,72.58064516129032,"(-23.559291, -46.6741651)",Pública,0.4838383980170037
2900,80,2,1,0,0,0,0,0,0,Pinheiros,rent,36.25,"(-23.5674251, -46.6532601)",Privada,0.4668237776392166
2500,45,1,2,1,1,1,0,1,0,Pinheiros,rent,55.55555555555556,"(0.0, 0.0)",Privada,26.75857604338459
3000,92,3,2,1,1,0,0,0,0,Pinheiros,rent,32.608695652173914,"(-23.5627175, -46.6747591)",Pública,0.49635489452550624
6500,104,2,2,1,2,0,0,1,0,Pinheiros,rent,62.5,"(0.0, 0.0)",Privada,26.75857604338459
10000,176,3,4,3,4,0,0,0,0,Pinheiros,rent,56.81818181818182,"(-23.559626, -46.6740046)",Pública,0.4894369179175431
4500,57,2,2,1,1,0,0,1,0,Pinheiros,rent,78.94736842105263,"(-23.5687453, -46.7002232)",Privada,0.4066824862236726
5500,85,2,2,1,2,0,0,1,0,Pinheiros,rent,64.70588235294117,"(-23.5687453, -46.7002232)",Privada,0.4066824862236726
2500,85,2,2,1,1,0,0,0,0,Pinheiros,rent,29.41176470588235,"(-23.561674, -46.6752643)",Pública,0.6244593099677441
5000,30,1,1,0,0,0,1,1,0,Pinheiros,rent,166.66666666666666,"(-23.5675813, -46.6903458)",Pública,0.5507907416789661
2800,64,2,1,0,1,0,0,1,0,Pinheiros,rent,43.75,"(-23.5568095, -46.6773355)",Privada,0.485319613317081
4400,65,2,2,1,2,1,0,1,0,Pinheiros,rent,67.6923076923077,"(-23.565116, -46.6863618)",Privada,0.3495587792436792
2500,66,2,2,1,1,0,1,0,0,Pinheiros,rent,37.878787878787875,"(-23.5512631, -46.6801692)",Privada,0.25826615342430037
3200,86,2,1,0,1,1,1,0,0,Pinheiros,rent,37.2093023255814,"(-23.5588789, -46.6762051)",Privada,0.6479436424245347
10000,230,4,5,4,4,0,0,0,0,Pinheiros,rent,43.47826086956522,"(-23.5602433, -46.6991889)",Privada,0.5631488448164643
3400,84,1,1,0,1,0,0,0,0,Pinheiros,rent,40.476190476190474,"(-23.567174, -46.6871654)",Pública,0.2369664204055971
3900,130,2,1,0,2,0,0,0,0,Pinheiros,rent,30.0,"(-23.5591302, -46.6894373)",Privada,0.48436481427375344
4500,128,3,2,1,1,0,0,0,0,Pinheiros,rent,35.15625,"(-23.5664139, -46.6867762)",Pública,0.27091319361720856
3500,44,1,1,0,1,0,0,1,0,Pinheiros,rent,79.54545454545455,"(-23.5512376, -46.6799527)",Privada,0.23506567614132554
10000,180,3,2,1,2,0,0,1,0,Pinheiros,rent,55.55555555555556,"(-23.5629132, -46.6836254)",Privada,0.3313788000313479
10000,157,3,4,3,4,0,0,1,0,Pinheiros,rent,63.69426751592356,"(-23.5603058, -46.6760795)",Privada,0.6396644175831548
4500,55,2,1,0,1,0,0,0,0,Pinheiros,rent,81.81818181818181,"(-23.5613009, -46.6904051)",Privada,0.6200138586989357
4000,60,1,1,0,0,1,0,0,0,Pinheiros,rent,66.66666666666667,"(-23.5541065, -46.6714327)",Pública,0.3464016605673488
6000,155,3,2,1,2,1,0,1,0,Pinheiros,rent,38.70967741935484,"(-23.5669905, -46.6776969)",Privada,0.139450002822192
7000,250,4,3,2,2,0,0,0,0,Pinheiros,rent,28.0,"(-23.5589384, -46.6727954)",Pública,0.3358937870974167
2500,50,2,2,0,1,1,0,0,0,Pinheiros,rent,50.0,"(-23.5614748, -46.6882892)",Privada,0.7295835881105424
13000,181,3,4,3,4,0,0,0,0,Pinheiros,rent,71.8232044198895,"(-23.5631456, -46.6840199)",Privada,0.3208960177275508
2300,75,2,2,1,2,0,0,0,0,Pinheiros,rent,30.666666666666668,"(-23.5543212, -46.6820693)",Privada,0.12420342762760889
6000,60,2,2,1,1,0,1,0,0,Pinheiros,rent,100.0,"(-23.5534006, -46.6749834)",Privada,0.32433671683012805
2900,77,2,2,1,1,0,0,0,0,Pinheiros,rent,37.66233766233766,"(-23.548822, -46.6881596)",Privada,0.2086472384394921
4900,110,3,2,1,1,0,1,0,0,Pinheiros,rent,44.54545454545455,"(-23.5586628, -46.6733981)",Pública,0.37498836979378564
3500,91,3,2,1,1,1,0,1,0,Pinheiros,rent,38.46153846153846,"(-23.5663174, -46.6871036)",Pública,0.30048022043601863
3300,106,2,1,0,1,0,0,0,0,Pinheiros,rent,31.132075471698112,"(-23.5670623, -46.6791917)",Privada,0.03976592541661479
9500,280,4,5,4,5,0,0,1,0,Pinheiros,rent,33.92857142857143,"(-23.5507452, -46.6996773)",Privada,0.3038775738599037
