Price,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Price_per_sqm,Coordenadas,Tipo_Escola_Mais_Proxima,Distancia_Escola_Mais_Proxima
272000,48,2,2,1,1,0,0,0,0,Rio Pequeno,sale,5666.666666666667,"(-23.562501, -46.74792)",Privada,0.11429609898715706
600000,106,3,2,1,2,0,0,0,0,Rio Pequeno,sale,5660.377358490566,"(-23.563943, -46.753145)",Privada,0.1065013048690511
1850000,236,4,2,3,3,1,0,1,0,Rio Pequeno,sale,7838.983050847458,"(-23.55538, -46.737745)",Pública,0.7524607857549875
1100000,183,3,4,3,3,1,0,1,0,Rio Pequeno,sale,6010.928961748634,"(-23.580383, -46.771732)",Privada,0.4466848269900021
220000,63,2,2,1,1,0,0,0,0,Rio Pequeno,sale,3492.063492063492,"(-23.570846, -46.751602)",Pública,0.14398307131246305
930000,135,3,3,2,3,0,0,0,0,Rio Pequeno,sale,6888.888888888889,"(-23.561699, -46.757)",Pública,0.5032711210273206
395000,76,3,2,1,1,0,0,1,0,Rio Pequeno,sale,5197.368421052632,"(-23.580758, -46.761295)",Pública,0.1952853924669508
290000,52,2,2,1,1,1,0,1,0,Rio Pequeno,sale,5576.923076923077,"(-23.562501, -46.74792)",Privada,0.11429609898715706
730000,116,3,3,1,2,0,1,1,0,Rio Pequeno,sale,6293.103448275862,"(-23.559852, -46.756087)",Privada,0.3687764126609771
1180000,217,3,3,1,2,0,0,0,0,Rio Pequeno,sale,5437.78801843318,"(-23.56163, -46.75672)",Pública,0.5073071395447487
1050000,151,3,5,3,2,1,0,1,0,Rio Pequeno,sale,6953.64238410596,"(-23.564487, -46.753934)",Privada,0.1182212634828626
370000,67,2,2,1,2,0,1,1,0,Rio Pequeno,sale,5522.388059701492,"(-23.573707, -46.752259)",Privada,0.10544207835098246
320000,56,2,2,1,1,1,0,0,0,Rio Pequeno,sale,5714.285714285715,"(-23.565814, -46.74737)",Privada,0.1733052555852087
1250000,155,3,4,2,4,0,0,0,0,Rio Pequeno,sale,8064.5161290322585,"(-23.561699, -46.757)",Pública,0.5032711210273206
795000,120,3,4,2,3,0,0,0,0,Rio Pequeno,sale,6625.0,"(-23.560617, -46.757246)",Pública,0.3807830899610751
299000,59,2,2,1,1,1,0,1,1,São Domingos,sale,5067.796610169492,"(-23.507452, -46.734483)",Privada,0.04455929775035994
369000,59,2,2,1,1,0,0,1,0,São Domingos,sale,6254.237288135593,"(-23.507452, -46.734483)",Privada,0.04455929775035994
389000,64,2,2,1,2,1,0,1,0,São Domingos,sale,6078.125,"(-23.499364, -46.744567)",Privada,0.1873370408752816
360000,65,3,2,1,1,1,0,0,0,São Domingos,sale,5538.461538461538,"(-23.48822, -46.738231)",Pública,0.41593729991571576
450000,64,3,2,1,2,0,1,1,0,São Domingos,sale,7031.25,"(-23.493971, -46.740574)",Pública,0.258275858812639
300000,46,2,2,1,1,1,0,1,0,São Domingos,sale,6521.739130434783,"(-23.505628, -46.74372)",Pública,0.29794550008885856
307000,59,2,2,1,1,1,0,1,0,São Domingos,sale,5203.389830508475,"(-23.507452, -46.734483)",Privada,0.04455929775035994
600000,73,3,2,1,2,1,0,1,0,São Domingos,sale,8219.17808219178,"(-23.499364, -46.744567)",Privada,0.1873370408752816
299000,47,2,2,1,1,1,0,1,0,São Domingos,sale,6361.702127659574,"(-23.505628, -46.74372)",Pública,0.29794550008885856
299000,59,2,2,1,1,1,0,1,1,São Domingos,sale,5067.796610169492,"(-23.507245, -46.735663)",Privada,0.16887541193163605
430000,65,2,2,1,1,1,0,0,0,São Domingos,sale,6615.384615384615,"(-23.48822, -46.738231)",Pública,0.41593729991571576
404000,71,3,2,1,2,1,0,1,0,São Domingos,sale,5690.140845070423,"(-23.507245, -46.735663)",Privada,0.16887541193163605
334000,59,2,2,1,2,1,0,1,0,São Domingos,sale,5661.016949152542,"(-23.507245, -46.735663)",Privada,0.16887541193163605
299000,59,2,2,1,1,1,0,1,0,São Domingos,sale,5067.796610169492,"(-23.507245, -46.735663)",Privada,0.16887541193163605
369000,71,3,2,1,1,1,0,1,0,São Domingos,sale,5197.183098591549,"(-23.507245, -46.735663)",Privada,0.16887541193163605
216641,43,2,1,0,1,1,0,0,1,São Domingos,sale,5038.162790697675,"(-23.50151, -46.721571)",Privada,0.6546681594011636
489900,71,3,2,1,1,0,0,0,0,São Domingos,sale,6900.0,"(-23.507244, -46.735664)",Privada,0.1689861066500667
480000,65,2,2,1,1,1,0,0,0,São Domingos,sale,7384.615384615385,"(-23.48822, -46.738231)",Pública,0.41593729991571576
340000,51,2,2,1,1,1,0,1,0,São Domingos,sale,6666.666666666667,"(-23.493879, -46.741974)",Pública,0.1758969077755725
410000,65,3,2,1,1,1,0,0,0,São Domingos,sale,6307.692307692308,"(-23.48822, -46.738231)",Pública,0.41593729991571576
369000,59,2,2,1,1,1,0,1,0,São Domingos,sale,6254.237288135593,"(-23.507452, -46.734483)",Privada,0.04455929775035994
300000,87,3,2,1,1,0,0,0,0,São Domingos,sale,3448.2758620689656,"(-23.507997, -46.735995)",Privada,0.22258216174730872
299000,59,2,2,1,1,1,0,1,0,São Domingos,sale,5067.796610169492,"(-23.507452, -46.734483)",Privada,0.04455929775035994
449000,71,3,2,1,1,1,0,1,1,São Domingos,sale,6323.943661971831,"(-23.507434, -46.734255)",Privada,0.025160536450859524
380000,59,2,2,1,1,1,0,1,1,São Domingos,sale,6440.677966101695,"(-23.507452, -46.734483)",Privada,0.04455929775035994
445200,50,2,2,1,1,1,0,1,0,São Domingos,sale,8904.0,"(-23.497782, -46.735375)",Privada,0.18513061546992646
1290000,138,3,5,3,2,1,0,1,0,Vila Leopoldina,sale,9347.826086956522,"(-23.525211, -46.731094)",Privada,0.10873662155572482
1050000,117,3,4,2,2,1,0,1,0,Vila Leopoldina,sale,8974.358974358975,"(-23.519821, -46.724384)",Privada,0.2792802274429975
655500,69,2,2,1,2,1,0,1,1,Vila Leopoldina,sale,9500.0,"(-23.52989, -46.731464)",Privada,0.1845162160639009
577000,78,3,2,1,2,1,0,1,0,Vila Leopoldina,sale,7397.4358974358975,"(-23.531505, -46.729472)",Privada,0.21055212056898162
1340000,128,4,5,2,3,1,0,1,1,Vila Leopoldina,sale,10468.75,"(-23.522368, -46.729212)",Privada,0.16611935642137685
700000,75,3,2,1,2,1,1,1,0,Vila Leopoldina,sale,9333.333333333334,"(-23.526786, -46.73119)",Privada,0.20876667404774762
1080000,116,4,4,3,3,1,0,1,0,Vila Leopoldina,sale,9310.344827586207,"(-23.531166, -46.727645)",Privada,0.164874277830156
690000,74,3,2,1,2,0,0,1,0,Vila Leopoldina,sale,9324.324324324325,"(-23.52757, -46.7266)",Privada,0.42014186990668606
830000,86,3,3,1,2,1,0,1,0,Vila Leopoldina,sale,9651.162790697674,"(-23.52844, -46.730042)",Privada,0.23640324180615244
356000,40,1,2,1,1,1,0,1,1,Vila Leopoldina,sale,8900.0,"(-23.529776, -46.731984)",Privada,0.1558203663357461
2200000,210,3,5,3,3,1,0,1,0,Vila Leopoldina,sale,10476.190476190477,"(-23.533022, -46.731577)",Privada,0.4071520439843715
700000,79,2,2,1,2,1,0,1,0,Vila Leopoldina,sale,8860.759493670887,"(-23.525999, -46.739727)",Pública,0.7174411897592394
650000,69,2,2,1,2,1,0,1,1,Vila Leopoldina,sale,9420.289855072464,"(-23.530453, -46.731354)",Privada,0.2469685318358921
980000,124,3,4,1,2,1,0,1,0,Vila Leopoldina,sale,7903.225806451613,"(-23.531284, -46.727652)",Privada,0.15186059624799172
685000,71,1,2,1,2,0,1,1,0,Vila Leopoldina,sale,9647.887323943662,"(-23.53454, -46.74413)",Privada,0.5438946194109784
1150000,130,3,3,1,2,1,0,1,0,Vila Leopoldina,sale,8846.153846153846,"(-23.519453, -46.725872)",Privada,0.2427001948655794
810000,79,2,2,1,2,0,0,1,0,Vila Leopoldina,sale,10253.164556962025,"(-23.525999, -46.739727)",Pública,0.7174411897592394
520000,50,2,2,1,1,1,0,1,0,Vila Leopoldina,sale,10400.0,"(-23.533985, -46.726513)",Privada,0.022367288011060995
670000,78,3,3,1,2,1,0,1,0,Vila Leopoldina,sale,8589.74358974359,"(-23.525499, -46.738791)",Pública,0.7090598858883036
1500000,121,3,4,1,2,0,1,1,0,Vila Leopoldina,sale,12396.694214876034,"(-23.526952, -46.738716)",Privada,0.7465721840834413
1270000,117,3,3,1,2,1,0,1,0,Vila Leopoldina,sale,10854.700854700855,"(-23.528286, -46.730949)",Privada,0.13584050781016221
1250000,125,3,3,1,2,1,0,1,0,Vila Leopoldina,sale,10000.0,"(-23.532987, -46.731198)",Privada,0.3647906633472382
367900,40,1,2,1,1,1,0,1,1,Vila Leopoldina,sale,9197.5,"(-23.52989, -46.731464)",Privada,0.1845162160639009
210000,34,2,1,0,0,0,0,0,0,Barra Funda,sale,6176.470588235294,"(-23.5267896, -46.6516566)",Pública,0.3999283708169661
521859,62,2,2,1,1,0,0,1,0,Barra Funda,sale,8417.08064516129,"(0.0, 0.0)",Privada,26.75857604338459
420000,76,2,1,0,1,0,0,0,0,Barra Funda,sale,5526.315789473684,"(-23.5308792, -46.6529849)",Privada,0.06908247352150484
479000,33,1,2,1,1,1,0,1,0,Barra Funda,sale,14515.151515151516,"(-23.5322556, -46.6575429)",Pública,0.21513472822911806
602000,66,1,2,1,1,1,0,1,0,Barra Funda,sale,9121.212121212122,"(-23.5228334, -46.6609518)",Pública,0.5185415726616301
182900,31,1,1,0,0,0,0,1,0,Barra Funda,sale,5900.0,"(-23.5171362, -46.6823647)",Privada,0.604515963119661
299999,41,2,1,0,1,0,0,0,0,Barra Funda,sale,7317.048780487805,"(-23.5267896, -46.6516566)",Pública,0.3999283708169661
750000,70,3,2,1,1,1,0,1,0,Barra Funda,sale,10714.285714285714,"(-23.5296576, -46.6651176)",Privada,0.27532723007289567
700000,83,3,2,1,1,0,0,1,0,Barra Funda,sale,8433.734939759037,"(-23.5304997, -46.6640236)",Privada,0.3802044089294741
380000,55,1,1,0,0,0,0,0,0,Barra Funda,sale,6909.090909090909,"(-23.5304084, -46.6615003)",Privada,0.1882630020391381
212530,34,2,1,0,0,0,0,0,0,Barra Funda,sale,6250.882352941177,"(-23.5269937, -46.6495763)",Privada,0.37834638396152515
215000,34,1,1,0,0,0,0,0,0,Barra Funda,sale,6323.529411764706,"(-23.5270398, -46.6489118)",Privada,0.3168581098744709
750000,67,1,2,1,1,0,0,1,0,Barra Funda,sale,11194.029850746268,"(-23.5200238, -46.6758981)",Privada,1.0037294817456972
343990,46,2,1,0,1,0,1,0,0,Barra Funda,sale,7478.04347826087,"(0.0, 0.0)",Privada,26.75857604338459
305000,41,2,1,0,1,0,0,0,0,Barra Funda,sale,7439.024390243902,"(-23.5266448, -46.6518501)",Pública,0.38872901043611285
1600000,145,3,2,1,3,0,0,1,0,Barra Funda,sale,11034.48275862069,"(0.0, 0.0)",Privada,26.75857604338459
371000,51,2,1,0,1,0,0,1,0,Barra Funda,sale,7274.509803921569,"(-23.515565, -46.6871373)",Privada,0.3519051757608107
220000,33,2,1,0,0,0,0,1,0,Barra Funda,sale,6666.666666666667,"(-23.5269937, -46.6495763)",Privada,0.37834638396152515
664900,69,2,2,1,1,0,0,1,0,Barra Funda,sale,9636.231884057972,"(-23.5187663, -46.6689825)",Pública,1.0197858877259063
328000,43,2,1,0,1,1,0,0,0,Barra Funda,sale,7627.906976744186,"(-23.5136354, -46.6880648)",Pública,0.3029026855081581
665000,65,2,2,1,1,0,0,1,0,Barra Funda,sale,10230.76923076923,"(-23.5249325, -46.6553978)",Pública,0.15870865852438965
1290000,162,3,2,1,2,1,0,1,0,Barra Funda,sale,7962.962962962963,"(0.0, 0.0)",Privada,26.75857604338459
750000,100,3,2,1,2,0,0,1,0,Barra Funda,sale,7500.0,"(-23.5187663, -46.6689825)",Pública,1.0197858877259063
1090000,145,3,4,3,2,0,0,1,0,Barra Funda,sale,7517.241379310345,"(-23.5229155, -46.658206)",Pública,0.22878319056458532
660000,70,2,2,1,1,0,0,1,0,Barra Funda,sale,9428.57142857143,"(-23.5213408, -46.6683455)",Privada,0.9356789561914941
910000,100,3,3,1,2,1,0,1,0,Barra Funda,sale,9100.0,"(-23.5213408, -46.6683455)",Privada,0.9356789561914941
859000,83,3,2,1,2,0,1,1,0,Barra Funda,sale,10349.397590361446,"(-23.5227727, -46.6552965)",Pública,0.18169000760308526
220000,34,2,1,0,0,0,0,0,0,Barra Funda,sale,6470.588235294118,"(-23.526971, -46.650895)",Pública,0.412738922851967
310000,41,2,1,0,1,0,0,0,0,Barra Funda,sale,7560.975609756098,"(-23.5267896, -46.6516566)",Pública,0.3999283708169661
280000,43,2,1,0,0,0,0,0,0,Barra Funda,sale,6511.627906976744,"(0.0, 0.0)",Privada,26.75857604338459
500000,57,2,2,1,1,0,0,1,0,Barra Funda,sale,8771.929824561403,"(-23.5313449, -46.6562663)",Pública,0.38968838423599855
450000,47,2,1,0,1,0,0,1,0,Barra Funda,sale,9574.468085106382,"(-23.5292077, -46.6540898)",Privada,0.23451571027337537
320000,57,2,1,0,1,0,0,1,0,Barra Funda,sale,5614.035087719299,"(-23.5307826, -46.6569873)",Privada,0.3653850926776674
550000,70,3,2,1,1,1,0,1,0,Barra Funda,sale,7857.142857142857,"(-23.5149027532, -46.6890094704)",Privada,0.4519086860696932
940000,102,3,2,1,2,0,0,1,0,Barra Funda,sale,9215.686274509804,"(-23.5297051, -46.6627904)",Privada,0.3071330373786155
530000,70,2,3,2,2,0,0,1,0,Barra Funda,sale,7571.428571428572,"(-23.5212249756, -46.648235321)",Privada,0.24750289086755067
550000,70,2,2,1,1,1,0,0,0,Barra Funda,sale,7857.142857142857,"(-23.5133041, -46.6888572)",Pública,0.3429524700988204
699980,82,3,2,1,1,0,0,0,0,Barra Funda,sale,8536.341463414634,"(-23.5193258, -46.6660993)",Privada,1.100265818254823
518000,63,2,2,1,1,0,0,1,0,Barra Funda,sale,8222.222222222223,"(-23.5278521, -46.6560525)",Pública,0.4366206694573401
435000,58,2,2,1,1,0,0,1,0,Barra Funda,sale,7500.0,"(-23.5190699, -46.6556298)",Pública,0.5502697501609363
1600000,160,3,2,1,2,0,0,1,0,Barra Funda,sale,10000.0,"(-23.5210647, -46.6609723)",Pública,0.5990111903064139
692000,115,3,2,1,1,1,0,0,0,Bela Vista,sale,6017.391304347826,"(-23.5700202, -46.6435088)",Privada,0.5117720339695879
830000,74,2,2,1,1,0,0,1,0,Bela Vista,sale,11216.216216216217,"(-23.5529791, -46.6510896)",Privada,0.20447007692071875
1340000,176,3,3,2,2,1,1,0,0,Bela Vista,sale,7613.636363636364,"(0.0, 0.0)",Privada,26.75857604338459
1390000,190,4,4,1,1,1,0,0,0,Bela Vista,sale,7315.789473684211,"(-23.5645076, -46.6492665)",Privada,0.09781862719965788
240000,45,1,1,0,0,0,0,0,0,Bela Vista,sale,5333.333333333333,"(-23.5588118, -46.6537036)",Privada,0.4441518036316655
280000,41,1,1,0,1,1,0,0,0,Bela Vista,sale,6829.268292682927,"(0.0, 0.0)",Privada,26.75857604338459
2100000,280,2,2,1,1,0,1,0,0,Bela Vista,sale,7500.0,"(-23.5602215, -46.654251)",Privada,0.5203274024190874
990000,110,3,1,0,1,0,0,0,0,Bela Vista,sale,9000.0,"(-23.5645853, -46.6510775)",Privada,0.27538493473202874
960000,140,3,4,3,1,1,0,0,0,Bela Vista,sale,6857.142857142857,"(-23.5638258, -46.6498373)",Privada,0.12360557598706584
395000,40,1,2,1,1,0,1,0,0,Bela Vista,sale,9875.0,"(-23.5623445, -46.650406)",Privada,0.12492639943524343
545000,60,2,2,1,1,1,0,1,0,Bela Vista,sale,9083.333333333334,"(-23.5564347, -46.6530153)",Privada,0.17693656818113943
320000,70,2,1,0,1,0,0,0,0,Bela Vista,sale,4571.428571428572,"(-23.5539556, -46.6480252)",Privada,0.1068756994079184
550000,45,1,2,1,1,0,1,1,0,Bela Vista,sale,12222.222222222223,"(-23.5668631, -46.6451548)",Privada,0.15533041096440506
500000,50,1,1,0,1,0,0,0,0,Bela Vista,sale,10000.0,"(-23.5621939, -46.6503243)",Privada,0.10607164621929331
400000,66,2,1,0,0,0,1,0,0,Bela Vista,sale,6060.606060606061,"(-23.5583194, -46.6539359)",Privada,0.39447107669596015
322000,38,1,2,1,0,0,0,1,0,Bela Vista,sale,8473.684210526315,"(-23.5053909, -46.6227832)",Pública,0.18629605547828512
680000,94,2,1,0,1,0,0,0,0,Bela Vista,sale,7234.04255319149,"(-23.5700202, -46.6435088)",Privada,0.5117720339695879
650000,74,2,1,0,1,1,0,0,0,Bela Vista,sale,8783.783783783783,"(-23.5555331, -46.6534645)",Privada,0.08139478004942448
380000,38,1,1,0,1,0,0,1,0,Bela Vista,sale,10000.0,"(-23.560349, -46.6421618)",Pública,0.34952018181452754
650000,74,2,2,0,1,0,0,0,0,Bela Vista,sale,8783.783783783783,"(-23.563579, -46.64573)",Privada,0.13888850852613208
745000,110,4,3,2,2,1,0,0,0,Bela Vista,sale,6772.727272727273,"(-23.5596511, -46.6426707)",Pública,0.2842656085438371
350000,60,1,1,0,0,1,0,0,0,Bela Vista,sale,5833.333333333333,"(-23.5529814, -46.6406297)",Privada,0.21785082957081411
1280000,156,3,2,1,2,1,0,0,0,Bela Vista,sale,8205.128205128205,"(0.0, 0.0)",Privada,26.75857604338459
420000,65,2,1,0,0,0,0,0,0,Bela Vista,sale,6461.538461538462,"(-23.560957, -46.642558)",Pública,0.27315836700750445
450000,38,1,1,0,1,0,0,1,0,Bela Vista,sale,11842.105263157895,"(-23.5538151, -46.6502914)",Privada,0.09893235621959913
1200000,106,3,2,1,1,0,1,0,0,Bela Vista,sale,11320.754716981131,"(-23.5550751, -46.660435)",Privada,0.575244940590374
850000,98,2,1,0,1,0,0,0,0,Bela Vista,sale,8673.469387755102,"(0.0, 0.0)",Privada,26.75857604338459
430000,62,2,1,0,1,0,0,0,0,Bela Vista,sale,6935.4838709677415,"(0.0, 0.0)",Privada,26.75857604338459
1150000,95,2,1,0,1,0,0,0,0,Bela Vista,sale,12105.263157894737,"(-23.5635713, -46.6518025)",Privada,0.33007742356021424
580000,60,1,2,1,1,0,0,1,0,Bela Vista,sale,9666.666666666666,"(0.0, 0.0)",Privada,26.75857604338459
1500000,178,4,5,3,1,0,0,0,0,Bela Vista,sale,8426.966292134832,"(-23.5638258, -46.6498373)",Privada,0.12360557598706584
1075000,77,2,2,1,2,1,1,1,0,Bela Vista,sale,13961.038961038961,"(-23.5574614, -46.6629714)",Privada,0.37917530278062744
850000,90,2,2,1,1,0,0,0,0,Bela Vista,sale,9444.444444444445,"(-23.5676383, -46.6460527)",Privada,0.2790965120487164
749000,77,1,2,1,1,0,1,1,0,Bela Vista,sale,9727.272727272728,"(-23.5668631, -46.6451548)",Privada,0.15533041096440506
630000,74,2,1,0,1,0,0,0,0,Bela Vista,sale,8513.513513513513,"(-23.563579, -46.64573)",Privada,0.13888850852613208
320000,113,3,1,0,1,0,0,0,0,Bela Vista,sale,2831.858407079646,"(-23.5554833, -46.6469136)",Pública,0.18046961537910858
800000,66,3,2,1,1,0,0,1,0,Bela Vista,sale,12121.212121212122,"(-23.5548506, -46.6540512)",Privada,0.09575871669748716
310000,46,1,1,0,0,0,0,0,0,Bela Vista,sale,6739.130434782609,"(-23.5549329, -46.6514078)",Privada,0.19869515032509685
265000,35,1,1,0,0,0,0,0,0,Bela Vista,sale,7571.428571428572,"(-23.5603045, -46.6433549)",Privada,0.31171281403474876
150000,32,1,1,0,0,0,0,0,0,Bela Vista,sale,4687.5,"(-23.5585394, -46.6534661)",Privada,0.41128911212184754
330000,42,1,2,0,1,0,0,0,0,Bela Vista,sale,7857.142857142857,"(-23.5536314, -46.6405868)",Privada,0.2415937825893779
382000,68,1,1,0,0,0,0,0,0,Bela Vista,sale,5617.64705882353,"(-23.5541803, -46.6469331)",Privada,0.22794691989949514
430000,42,1,1,0,1,0,0,1,0,Bela Vista,sale,10238.095238095239,"(-23.5541384, -46.6525913)",Privada,0.10402052274530424
450000,50,2,1,0,1,0,0,1,0,Bela Vista,sale,9000.0,"(-23.5001201, -46.6276055)",Privada,0.42543618465623273
489000,53,2,1,0,1,0,0,0,0,Bela Vista,sale,9226.415094339623,"(-23.5609438, -46.6552694)",Privada,0.618137090163474
435000,83,2,2,0,0,0,0,0,0,Bela Vista,sale,5240.963855421687,"(-23.5549859, -46.6401348)",Privada,0.2866324344567421
250000,46,1,1,0,1,0,0,0,0,Bela Vista,sale,5434.782608695652,"(-23.55785, -46.6428025)",Pública,0.11533607552752122
477000,74,2,1,0,1,0,0,0,0,Bela Vista,sale,6445.945945945946,"(-23.5516151, -46.6415433)",Privada,0.15464639547508205
550000,43,1,2,1,1,0,0,1,0,Bela Vista,sale,12790.697674418605,"(-23.5629768, -46.6504774)",Privada,0.18959876517460333
285000,53,2,1,0,0,1,0,0,0,Bela Vista,sale,5377.358490566037,"(-23.5586445268, -46.6443698657)",Privada,0.19165424550712412
495000,70,2,1,0,0,0,0,0,0,Bela Vista,sale,7071.428571428572,"(-23.5539556, -46.6480252)",Privada,0.1068756994079184
240000,40,1,1,0,0,0,0,0,0,Bela Vista,sale,6000.0,"(-23.5581635, -46.6418513)",Pública,0.1103145332133556
1100000,126,3,2,1,1,0,0,0,0,Bela Vista,sale,8730.15873015873,"(0.0, 0.0)",Privada,26.75857604338459
1400000,159,3,2,1,2,0,0,1,0,Bela Vista,sale,8805.031446540881,"(-23.5649491, -46.6445733)",Privada,0.06899962566265772
500000,62,2,1,0,1,0,0,0,0,Bela Vista,sale,8064.5161290322585,"(-23.5570534, -46.6510135)",Privada,0.3444534524402974
235000,35,1,1,0,1,0,0,0,0,Bela Vista,sale,6714.285714285715,"(-23.5589693, -46.6484946)",Privada,0.2218068431218812
200000,30,1,1,0,0,0,0,0,0,Bela Vista,sale,6666.666666666667,"(-23.5535334, -46.6392986)",Pública,0.3587515759194483
517000,48,1,1,0,1,1,0,1,0,Bela Vista,sale,10770.833333333334,"(-23.552393, -46.6537895)",Privada,0.2820517159808473
270000,50,2,1,0,0,0,0,0,0,Bela Vista,sale,5400.0,"(-23.5574749, -46.638715)",Privada,0.07043815640976736
560000,61,2,1,0,1,1,0,1,0,Bela Vista,sale,9180.327868852459,"(-23.555752, -46.6485235)",Pública,0.1977513323811143
985000,144,3,2,1,1,0,0,0,0,Bela Vista,sale,6840.277777777777,"(-23.5656568, -46.6464622)",Privada,0.20277101877777537
905000,107,3,3,0,1,0,0,0,0,Bela Vista,sale,8457.943925233645,"(-23.5638745, -46.6446558)",Privada,0.15595769468767148
376000,36,1,2,1,1,0,0,1,0,Bela Vista,sale,10444.444444444445,"(0.0, 0.0)",Privada,26.75857604338459
330000,59,2,1,0,1,0,0,0,0,Bela Vista,sale,5593.220338983051,"(-23.5532233, -46.6476469)",Privada,0.13717432464248897
660000,53,1,1,0,1,0,0,0,0,Bela Vista,sale,12452.830188679245,"(-23.551787, -46.6453006)",Privada,0.2949932858754451
450000,98,2,1,0,0,0,0,0,0,Bom Retiro,sale,4591.836734693878,"(0.0, 0.0)",Privada,26.75857604338459
360000,104,3,3,2,0,0,1,0,0,Bom Retiro,sale,3461.5384615384614,"(-23.5271225, -46.643714)",Pública,0.3457418963348801
550000,178,3,2,1,1,1,0,0,0,Bom Retiro,sale,3089.887640449438,"(-23.5266412, -46.6396184)",Privada,0.6311256195177329
650000,294,3,2,1,1,0,0,0,0,Bom Retiro,sale,2210.8843537414964,"(-23.5264014, -46.6396252)",Privada,0.6533632014580399
510000,137,3,1,0,1,0,0,0,0,Bom Retiro,sale,3722.6277372262775,"(-23.5311959, -46.6372049)",Privada,0.10159668574406476
368000,52,2,1,0,1,0,1,1,0,Bom Retiro,sale,7076.923076923077,"(-23.5216531, -46.6419693)",Privada,0.3343761906411517
330000,90,2,2,0,0,0,0,0,0,Bom Retiro,sale,3666.6666666666665,"(-23.5234088, -46.6423872)",Privada,0.30092963449443866
381000,50,2,1,0,1,0,0,1,0,Bom Retiro,sale,7620.0,"(-23.5273062, -46.6322201)",Privada,0.14495743364993086
450000,129,3,2,1,1,0,0,0,0,Bom Retiro,sale,3488.3720930232557,"(-23.5300036, -46.6386943)",Privada,0.300309630266767
380000,101,2,1,0,1,0,0,0,0,Bom Retiro,sale,3762.3762376237623,"(-23.5258361, -46.6387689)",Privada,0.6609878492575386
395000,72,3,2,0,1,0,0,0,0,Bom Retiro,sale,5486.111111111111,"(-23.5277857, -46.6336173)",Privada,0.3030883000678487
300000,120,3,2,0,1,0,0,0,0,Bom Retiro,sale,2500.0,"(-23.5296337, -46.6397285)",Privada,0.42184876286828493
340000,70,2,1,0,0,0,0,0,0,Bom Retiro,sale,4857.142857142857,"(-23.522524, -46.6461227)",Privada,0.11743898547337857
370000,45,2,1,0,1,0,1,1,0,Bom Retiro,sale,8222.222222222223,"(-23.5272343, -46.6321633)",Privada,0.13490836675533138
270000,50,1,1,0,0,1,0,0,0,Bom Retiro,sale,5400.0,"(-23.5260737, -46.6413443)",Privada,0.5699859921250998
430000,80,2,1,0,1,0,0,0,0,Bom Retiro,sale,5375.0,"(-23.5240553, -46.6392596)",Privada,0.6535586984755736
460000,57,2,2,1,1,0,0,0,0,Bom Retiro,sale,8070.175438596491,"(-23.5245424, -46.655209)",Pública,0.14941902523685707
250000,48,1,1,0,1,0,0,0,0,Bom Retiro,sale,5208.333333333333,"(-23.5260737, -46.6413443)",Privada,0.5699859921250998
680000,97,3,3,2,2,0,1,1,0,Bom Retiro,sale,7010.309278350515,"(-23.5216453, -46.647649)",Privada,0.24345856273079683
680000,97,3,2,1,2,0,0,1,0,Bom Retiro,sale,7010.309278350515,"(-23.5192633, -46.6493232)",Pública,0.05369970301935102
610000,69,2,2,1,2,1,0,1,0,Bom Retiro,sale,8840.579710144928,"(-23.5208652, -46.6445645)",Privada,0.1463764492447003
420000,62,3,2,1,1,0,1,1,0,Bom Retiro,sale,6774.193548387097,"(-23.5216531, -46.6419693)",Privada,0.3343761906411517
600000,149,3,1,0,0,0,0,0,0,Bom Retiro,sale,4026.8456375838928,"(-23.530552, -46.6377225)",Privada,0.17626674865029804
360000,44,2,1,0,1,1,0,1,0,Bom Retiro,sale,8181.818181818182,"(-23.5272343, -46.6321633)",Privada,0.13490836675533138
450000,67,3,2,1,2,0,1,1,0,Bom Retiro,sale,6716.417910447762,"(-23.5246738, -46.6474398)",Privada,0.3825827983997337
730000,97,3,2,1,2,1,0,1,0,Bom Retiro,sale,7525.773195876289,"(-23.5216453, -46.647649)",Privada,0.24345856273079683
700000,96,2,3,2,2,0,0,1,0,Bom Retiro,sale,7291.666666666667,"(-23.5207084, -46.6484586)",Pública,0.2321790359897965
1110000,140,3,2,1,2,0,1,1,0,Bom Retiro,sale,7928.571428571428,"(-23.5246065, -46.6473265)",Privada,0.3682070254803255
550000,233,4,1,0,1,0,0,0,0,Bom Retiro,sale,2360.5150214592277,"(-23.5286045, -46.6321118)",Privada,0.25997123034287883
410000,58,2,2,1,1,0,0,1,0,Bom Retiro,sale,7068.9655172413795,"(-23.5246065, -46.6473265)",Privada,0.3682070254803255
395000,53,2,1,0,1,1,0,0,0,Bom Retiro,sale,7452.830188679245,"(-23.5216531, -46.6419693)",Privada,0.3343761906411517
395000,58,2,2,1,2,0,0,1,0,Bom Retiro,sale,6810.3448275862065,"(-23.5243911, -46.6472531)",Privada,0.3462133756592359
1000000,235,4,1,0,1,0,0,0,0,Bom Retiro,sale,4255.31914893617,"(-23.5294629, -46.6357121)",Privada,0.2073870632538702
489000,67,2,2,1,1,1,0,1,0,Bom Retiro,sale,7298.507462686567,"(0.0, 0.0)",Privada,26.75857604338459
