,Price,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Price_per_sqm,Coordenadas,Tipo_Escola_Mais_Proxima,Distancia_Escola_Mais_Proxima
2945,800,48,2,1,0,1,1,0,0,0,Artur Alvim,rent,16.666666666666668,"(0.0, 0.0)",Privada,26.75857604338459
2946,830,56,2,1,0,1,0,0,0,0,Artur Alvim,rent,14.821428571428571,"(-23.5507701, -46.4887423)",Privada,0.2790216136281391
2947,1050,57,2,1,0,1,1,0,0,0,Artur Alvim,rent,18.42105263157895,"(0.0, 0.0)",Privada,26.75857604338459
2948,1105,45,2,1,0,1,0,0,0,0,Artur Alvim,rent,24.555555555555557,"(0.0, 0.0)",Privada,26.75857604338459
2949,1000,49,2,1,0,1,0,0,0,0,Artur Alvim,rent,20.408163265306122,"(0.0, 0.0)",Privada,26.75857604338459
2950,900,48,2,1,0,1,0,0,0,0,Artur Alvim,rent,18.75,"(0.0, 0.0)",Privada,26.75857604338459
2951,1150,56,3,1,0,1,0,0,0,0,Artur Alvim,rent,20.535714285714285,"(-23.5053909, -46.6227832)",Pública,0.18629605547828512
2952,1260,47,2,1,0,1,0,0,0,0,Artur Alvim,rent,26.80851063829787,"(0.0, 0.0)",Privada,26.75857604338459
2953,1000,65,2,1,0,0,0,0,0,0,Artur Alvim,rent,15.384615384615385,"(-23.536095, -46.4812409)",Privada,0.18555121376645387
2954,1000,59,2,1,0,1,0,0,0,0,Artur Alvim,rent,16.949152542372882,"(-23.5517279, -46.4833095)",Pública,0.12301128273209086
2955,900,71,1,1,0,1,0,0,0,0,Belém,rent,12.67605633802817,"(-23.5300255, -46.6004273)",Pública,0.1883427399492803
2956,3100,110,3,3,1,1,0,0,1,0,Belém,rent,28.181818181818183,"(-23.5387673, -46.5947063)",Privada,0.24797206481537773
2957,990,90,2,1,0,1,0,0,0,0,Belém,rent,11.0,"(-23.5300255, -46.6004273)",Pública,0.1883427399492803
2958,1200,58,2,1,0,1,0,0,0,0,Belém,rent,20.689655172413794,"(-23.5459903, -46.5952403)",Pública,0.36282998400676175
2959,5000,146,3,4,3,3,0,0,1,0,Belém,rent,34.24657534246575,"(-23.5389874, -46.5905787)",Privada,0.08105749193318343
2960,2500,110,3,2,1,2,0,0,1,0,Belém,rent,22.727272727272727,"(-23.5368368, -46.5857102)",Privada,0.2053983078876101
2961,1850,57,2,2,1,2,0,0,1,0,Belém,rent,32.45614035087719,"(-23.5440505, -46.5865535)",Privada,0.428865793726085
2962,6000,150,3,4,3,2,1,1,0,0,Belém,rent,40.0,"(-23.5509876, -46.5909082)",Privada,0.21147674020594623
2963,1600,48,2,1,0,1,1,0,0,0,Belém,rent,33.333333333333336,"(-23.5463533, -46.5944066)",Pública,0.3891406960191667
2964,1600,48,2,1,0,1,0,0,1,0,Belém,rent,33.333333333333336,"(-23.5355514, -46.5995511)",Privada,0.05999342166731725
2965,1700,79,2,2,1,1,0,0,1,0,Belém,rent,21.518987341772153,"(-23.5394299, -46.5934972)",Privada,0.24872443732161167
2966,1250,32,1,1,0,1,1,0,1,0,Belém,rent,39.0625,"(-23.5356022, -46.5996838)",Privada,0.047980815760334486
2967,2300,113,3,2,1,2,0,0,0,0,Belém,rent,20.353982300884955,"(-23.53793, -46.5936563)",Privada,0.304486884900416
2968,990,92,2,1,0,1,0,0,0,0,Belém,rent,10.76086956521739,"(-23.5300255, -46.6004273)",Pública,0.1883427399492803
2969,1500,46,2,1,0,1,0,0,0,0,Belém,rent,32.608695652173914,"(-23.5447925, -46.6023886)",Privada,0.6371326403757294
2970,1700,62,3,1,0,1,0,0,0,0,Belém,rent,27.419354838709676,"(-23.5369443, -46.594066)",Privada,0.4041648298111287
2971,2500,68,3,2,1,1,0,0,1,0,Belém,rent,36.76470588235294,"(-23.5381638, -46.5915058)",Privada,0.12367208515612035
2972,1800,79,2,2,1,1,0,0,1,0,Belém,rent,22.78481012658228,"(-23.5394299, -46.5934972)",Privada,0.24872443732161167
2973,2300,114,3,2,1,2,0,0,1,0,Belém,rent,20.17543859649123,"(-23.53793, -46.5936563)",Privada,0.304486884900416
2974,1600,48,2,1,0,1,1,0,0,0,Belém,rent,33.333333333333336,"(-23.5463533, -46.5944066)",Pública,0.3891406960191667
2975,2200,146,3,2,1,1,0,0,0,0,Belém,rent,15.068493150684931,"(-23.5389526, -46.5915324)",Privada,0.04472500690539289
2976,1500,55,2,1,0,1,1,0,0,0,Belém,rent,27.272727272727273,"(-23.5466031, -46.5948901)",Pública,0.3322606442510122
2977,2500,113,3,2,1,2,1,0,0,0,Belém,rent,22.123893805309734,"(-23.53793, -46.5936563)",Privada,0.304486884900416
2978,2500,107,3,2,1,2,1,0,1,0,Belém,rent,23.364485981308412,"(-23.5387673, -46.5947063)",Privada,0.24797206481537773
2979,1500,45,2,1,0,1,0,0,0,0,Belém,rent,33.333333333333336,"(-23.5447925, -46.6023886)",Privada,0.6371326403757294
2980,3000,107,3,2,1,2,0,0,1,0,Belém,rent,28.037383177570092,"(0.0, 0.0)",Privada,26.75857604338459
2981,1600,43,2,1,0,1,1,0,0,0,Belém,rent,37.2093023255814,"(-23.5053909, -46.6227832)",Pública,0.18629605547828512
2982,1400,63,2,1,0,1,0,0,1,0,Belém,rent,22.22222222222222,"(-23.5400232, -46.5868981)",Privada,0.04496058249205269
2983,2500,113,3,2,1,2,1,0,0,0,Belém,rent,22.123893805309734,"(-23.53793, -46.5936563)",Privada,0.304486884900416
2984,2600,68,1,1,0,0,1,0,0,0,Belém,rent,38.23529411764706,"(-23.5413829, -46.5863071)",Privada,0.1342997080196309
2985,1690,60,2,2,1,1,0,0,1,0,Belém,rent,28.166666666666668,"(-23.5409447, -46.5849579)",Privada,0.19414578531226376
2986,1700,81,3,1,0,0,0,0,0,0,Belém,rent,20.987654320987655,"(-23.53718, -46.5931036)",Privada,0.30839936090091064
2987,1750,60,3,1,0,1,0,0,0,0,Belém,rent,29.166666666666668,"(-23.5383806, -46.5894411)",Pública,0.11266343909386403
2988,3800,155,3,4,3,3,1,1,0,0,Belém,rent,24.516129032258064,"(-23.5400854, -46.593312)",Privada,0.22439270730587366
2989,1600,43,2,1,0,1,1,0,0,0,Belém,rent,37.2093023255814,"(-23.5053909, -46.6227832)",Pública,0.18629605547828512
2990,1900,55,2,1,0,1,0,1,0,0,Belém,rent,34.54545454545455,"(-23.5369443, -46.594066)",Privada,0.4041648298111287
2991,1500,55,2,1,0,1,0,0,1,0,Cangaíba,rent,27.272727272727273,"(-23.5063905, -46.5312161)",Pública,0.07497187208024442
2992,1000,55,2,1,0,0,0,0,0,0,Cangaíba,rent,18.181818181818183,"(0.0, 0.0)",Privada,26.75857604338459
2993,1100,50,2,1,0,1,0,0,1,0,Cangaíba,rent,22.0,"(0.0, 0.0)",Privada,26.75857604338459
2994,750,47,2,1,0,1,0,0,0,0,Cangaíba,rent,15.957446808510639,"(-23.501972, -46.5096438)",Pública,0.20368135679366314
2995,1300,50,2,1,0,1,0,0,0,0,Cangaíba,rent,26.0,"(0.0, 0.0)",Privada,26.75857604338459
2996,1600,52,2,2,1,1,0,0,1,0,Cangaíba,rent,30.76923076923077,"(-23.5122196, -46.534244)",Privada,0.06861737710388216
2997,1050,55,2,1,0,1,1,0,0,0,Cangaíba,rent,19.09090909090909,"(0.0, 0.0)",Privada,26.75857604338459
2998,3500,112,3,2,1,2,1,0,1,0,Carrão,rent,31.25,"(-23.5517127, -46.5450538)",Privada,0.18628849482747412
2999,2100,77,3,2,1,2,0,0,1,0,Carrão,rent,27.272727272727273,"(0.0, 0.0)",Privada,26.75857604338459
3000,1200,50,2,1,0,1,0,0,0,0,Carrão,rent,24.0,"(-23.5557192, -46.5298113)",Privada,0.5397289939689432
3001,1300,45,1,1,0,2,0,0,0,0,Carrão,rent,28.88888888888889,"(0.0, 0.0)",Privada,26.75857604338459
3002,1900,60,2,1,0,1,0,0,1,0,Carrão,rent,31.666666666666668,"(-23.5592565, -46.548474)",Privada,0.27929023863109576
3003,5000,119,2,3,2,2,1,0,1,0,Carrão,rent,42.016806722689076,"(-23.5551014, -46.541923)",Pública,0.302379796076889
3004,1950,58,2,2,1,2,0,0,1,0,Carrão,rent,33.62068965517241,"(-23.5542095, -46.533354)",Pública,0.35060474347118376
3005,700,60,2,1,0,1,0,0,0,0,Carrão,rent,11.666666666666666,"(0.0, 0.0)",Privada,26.75857604338459
3006,2600,231,3,4,3,2,0,0,1,0,Carrão,rent,11.255411255411255,"(-23.5539099, -46.5389465)",Privada,0.25351128873790796
3007,1300,57,2,1,0,1,0,0,1,0,Carrão,rent,22.80701754385965,"(-23.5628171, -46.5314793)",Pública,0.6476349019467116
3008,3000,96,3,2,1,2,0,0,1,0,Carrão,rent,31.25,"(-23.5485944, -46.5278459)",Privada,0.30109096334695606
3009,1100,38,1,1,0,1,0,0,0,0,Carrão,rent,28.94736842105263,"(-23.5612596, -46.5325667)",Privada,0.5455222175289618
3010,1200,65,2,2,0,1,0,0,1,0,Carrão,rent,18.46153846153846,"(-23.5525026, -46.5263606)",Privada,0.2104973637438019
3011,2200,64,2,2,1,1,0,0,1,0,Carrão,rent,34.375,"(0.0, 0.0)",Privada,26.75857604338459
3012,1100,38,1,1,0,1,0,0,0,0,Carrão,rent,28.94736842105263,"(-23.5625441, -46.5295198)",Pública,0.7921811188471944
3013,1500,127,3,4,3,2,0,0,1,0,Carrão,rent,11.811023622047244,"(-23.554318, -46.5421407)",Privada,0.2488240091378471
3014,1000,59,2,2,1,1,0,0,0,0,Carrão,rent,16.949152542372882,"(-23.5478249, -46.5288442)",Pública,0.3035850711230171
3015,1860,50,2,1,0,1,0,1,0,0,Carrão,rent,37.2,"(-23.5527166, -46.5229314)",Privada,0.566510788747483
3016,2700,96,2,2,1,2,0,1,0,0,Carrão,rent,28.125,"(-23.5517127, -46.5450538)",Privada,0.18628849482747412
3017,3500,126,3,4,3,2,0,0,1,0,Carrão,rent,27.77777777777778,"(-23.5508976, -46.5433785)",Privada,0.21339032427373428
3018,1500,77,3,2,0,2,0,0,1,0,Carrão,rent,19.48051948051948,"(-23.5587571, -46.5305542)",Pública,0.7173143801350378
3019,2100,72,3,2,1,1,0,0,1,0,Carrão,rent,29.166666666666668,"(-23.5383222, -46.5490223)",Privada,0.5175828964202837
3020,1441,70,2,1,0,0,0,1,0,0,Carrão,rent,20.585714285714285,"(-23.5416209, -46.552255)",Privada,0.048815414248911955
3021,3000,217,1,1,0,2,0,0,0,0,Carrão,rent,13.824884792626728,"(-23.5534949, -46.5394006)",Privada,0.26479264587860785
3022,1600,83,2,1,0,1,0,0,1,0,Carrão,rent,19.27710843373494,"(-23.5335148, -46.5680701)",Pública,0.18514486754430096
3023,1500,77,3,2,1,2,0,0,1,0,Carrão,rent,19.48051948051948,"(-23.5587571, -46.5305542)",Pública,0.7173143801350378
3024,1145,80,3,1,0,1,1,0,1,0,Carrão,rent,14.3125,"(0.0, 0.0)",Privada,26.75857604338459
3025,3200,103,3,4,3,2,0,0,1,0,Carrão,rent,31.067961165048544,"(0.0, 0.0)",Privada,26.75857604338459
3026,1050,56,2,1,0,1,1,0,0,0,Carrão,rent,18.75,"(0.0, 0.0)",Privada,26.75857604338459
3027,3000,160,4,3,2,2,0,0,0,0,Carrão,rent,18.75,"(-23.5524108, -46.5541843)",Privada,0.17465652958452446
3028,4000,127,3,4,3,2,0,1,1,0,Carrão,rent,31.496062992125985,"(-23.554318, -46.5421407)",Privada,0.2488240091378471
3029,3500,115,3,2,1,2,0,0,1,0,Carrão,rent,30.434782608695652,"(-23.549214, -46.5397515)",Privada,0.21674882335337153
3030,3500,120,3,2,1,2,1,0,1,0,Carrão,rent,29.166666666666668,"(-23.549214, -46.5397515)",Privada,0.21674882335337153
3031,3500,120,3,2,1,2,0,0,1,0,Carrão,rent,29.166666666666668,"(-23.549214, -46.5397515)",Privada,0.21674882335337153
3032,3500,126,3,4,3,2,0,0,1,0,Carrão,rent,27.77777777777778,"(-23.5508976, -46.5433785)",Privada,0.21339032427373428
3033,4000,110,3,2,1,2,0,0,1,0,Carrão,rent,36.36363636363637,"(-23.5517127, -46.5450538)",Privada,0.18628849482747412
3034,1500,127,3,4,3,2,0,0,1,0,Carrão,rent,11.811023622047244,"(-23.554318, -46.5421407)",Privada,0.2488240091378471
3035,2600,231,3,2,1,2,0,0,1,0,Carrão,rent,11.255411255411255,"(-23.5539099, -46.5389465)",Privada,0.25351128873790796
3036,2200,65,3,2,1,1,0,0,1,0,Carrão,rent,33.84615384615385,"(-23.5544692, -46.5453318)",Privada,0.25284737935741175
3037,2900,83,3,2,1,1,0,0,1,0,Carrão,rent,34.93975903614458,"(-23.5388444, -46.5549383)",Privada,0.13682495349853022
3038,1600,50,2,1,0,1,0,1,1,0,Carrão,rent,32.0,"(-23.5535714, -46.5233323)",Privada,0.5598663259530253
3039,2000,71,3,2,1,1,0,0,0,0,Carrão,rent,28.169014084507044,"(-23.5449414, -46.532375)",Privada,0.14585120570903323
3040,1400,44,2,1,0,1,0,0,0,0,Carrão,rent,31.818181818181817,"(0.0, 0.0)",Privada,26.75857604338459
3041,1250,90,2,1,0,0,0,0,0,0,Carrão,rent,13.88888888888889,"(0.0, 0.0)",Privada,26.75857604338459
3042,1800,127,4,4,3,2,0,0,1,0,Carrão,rent,14.173228346456693,"(-23.554318, -46.5421407)",Privada,0.2488240091378471
3043,2000,64,2,2,1,1,0,0,1,0,Carrão,rent,31.25,"(-23.5471371, -46.5466286)",Privada,0.22293070523368452
3044,3500,122,3,2,1,2,0,0,1,0,Carrão,rent,28.688524590163933,"(-23.551851, -46.5332098)",Pública,0.4623590031060272
3045,1250,55,2,1,0,2,0,0,0,0,Carrão,rent,22.727272727272727,"(0.0, 0.0)",Privada,26.75857604338459
3046,1100,35,1,1,0,0,0,0,0,0,Carrão,rent,31.428571428571427,"(-23.5430849, -46.539059)",Privada,0.4075928284570996
3047,1100,65,2,1,0,0,0,0,0,0,Carrão,rent,16.923076923076923,"(-23.5524654, -46.523405)",Privada,0.508232614649984
3048,3500,126,3,4,3,2,0,0,1,0,Carrão,rent,27.77777777777778,"(0.0, 0.0)",Privada,26.75857604338459
3049,3500,126,3,4,3,2,0,0,1,0,Carrão,rent,27.77777777777778,"(-23.5510112, -46.5433765)",Privada,0.2048230127904336
3050,4000,127,3,1,0,2,0,0,1,0,Carrão,rent,31.496062992125985,"(-23.554318, -46.5421407)",Privada,0.2488240091378471
3051,3100,232,3,5,3,2,0,0,1,0,Carrão,rent,13.362068965517242,"(-23.5539099, -46.5389465)",Privada,0.25351128873790796
3052,2300,75,2,2,1,2,0,0,1,0,Carrão,rent,30.666666666666668,"(-23.5466691, -46.5394772)",Privada,0.4437482830515061
3053,700,60,1,1,0,1,1,0,0,0,Carrão,rent,11.666666666666666,"(-23.5583373, -46.539619)",Pública,0.22264611388825487
3054,1500,62,3,1,0,1,1,0,1,0,Carrão,rent,24.193548387096776,"(-23.5544692, -46.5453318)",Privada,0.25284737935741175
3055,1100,48,2,1,0,1,0,1,0,0,Carrão,rent,22.916666666666668,"(-23.5529015, -46.5255812)",Privada,0.30639816556729815
3056,1200,53,2,1,0,1,0,0,0,0,Carrão,rent,22.641509433962263,"(-23.5529015, -46.5255812)",Privada,0.30639816556729815
3057,3500,125,3,2,1,2,0,0,1,0,Carrão,rent,28.0,"(-23.5437437, -46.5408318)",Privada,0.601362028760604
3058,1250,50,2,1,0,1,0,0,0,0,Cidade Líder,rent,25.0,"(-23.5622085, -46.4793798)",Privada,0.25160389900419167
3059,785,52,2,2,1,1,0,0,0,0,Cidade Líder,rent,15.096153846153847,"(0.0, 0.0)",Privada,26.75857604338459
3060,1250,50,2,1,0,1,1,0,0,0,Cidade Líder,rent,25.0,"(-23.5626051, -46.4789457)",Pública,0.25317222751784113
3061,1100,54,2,2,1,1,0,0,1,0,Cidade Líder,rent,20.37037037037037,"(0.0, 0.0)",Privada,26.75857604338459
3062,785,48,2,1,0,1,0,0,0,0,Cidade Líder,rent,16.354166666666668,"(0.0, 0.0)",Privada,26.75857604338459
3063,700,50,2,1,0,1,0,0,0,0,Cidade Líder,rent,14.0,"(0.0, 0.0)",Privada,26.75857604338459
3064,1350,65,3,1,0,1,0,0,0,0,Cidade Líder,rent,20.76923076923077,"(0.0, 0.0)",Privada,26.75857604338459
3065,1100,68,3,2,1,1,0,0,0,0,Cidade Líder,rent,16.176470588235293,"(0.0, 0.0)",Privada,26.75857604338459
3066,1300,70,3,2,1,1,0,0,0,0,Cidade Líder,rent,18.571428571428573,"(-23.5521624, -46.4760993)",Pública,0.3686329461088848
3067,1800,82,2,2,1,1,0,1,0,0,Cidade Líder,rent,21.951219512195124,"(-23.5544297, -46.468206)",Privada,0.07440380057923611
3068,1800,82,3,2,1,1,0,1,0,0,Cidade Líder,rent,21.951219512195124,"(-23.5532208, -46.4665526)",Pública,0.1285609420936302
3069,1200,55,2,1,0,1,0,0,0,0,Ermelino Matarazzo,rent,21.818181818181817,"(-23.501972, -46.5096438)",Pública,0.20368135679366314
3070,950,63,2,1,0,1,0,0,0,0,Ermelino Matarazzo,rent,15.079365079365079,"(0.0, 0.0)",Privada,26.75857604338459
3071,1200,55,2,2,1,1,0,0,0,0,Guaianazes,rent,21.818181818181817,"(-23.548437, -46.4159458)",Privada,0.29645567397298367
3072,825,53,2,1,0,1,0,0,0,0,Guaianazes,rent,15.566037735849056,"(-23.5500804, -46.407217)",Privada,0.24583296340782304
3073,700,53,2,1,0,1,0,0,0,0,Guaianazes,rent,13.20754716981132,"(-23.5569526, -46.4065487)",Privada,0.27478412551349557
3074,1100,50,3,1,0,1,0,0,1,0,Guaianazes,rent,22.0,"(-23.5577124, -46.4235842)",Privada,0.37145945770617905
3075,900,50,2,1,0,1,0,0,0,0,Guaianazes,rent,18.0,"(-23.5484675, -46.4121287)",Privada,0.057960459632605175
3076,1100,48,2,1,0,1,0,0,0,0,Guaianazes,rent,22.916666666666668,"(0.0, 0.0)",Privada,26.75857604338459
3077,1000,48,2,1,0,1,0,0,0,0,Itaim Paulista,rent,20.833333333333332,"(-23.5131149, -46.3797109)",Pública,0.21462660034676137
3078,1030,41,3,1,0,1,0,0,0,0,Itaquera,rent,25.121951219512194,"(-23.5246086, -46.4533433)",Privada,0.21054116286809788
3079,1000,47,2,1,0,0,0,0,0,0,Itaquera,rent,21.27659574468085,"(-23.5591556, -46.4378458)",Pública,0.4474914712405354
3080,1000,48,2,1,0,1,0,0,1,0,Itaquera,rent,20.833333333333332,"(0.0, 0.0)",Privada,26.75857604338459
3081,1200,52,2,1,0,1,0,0,0,0,Itaquera,rent,23.076923076923077,"(-26.9225117, -49.0607072)",Privada,425.8575247087477
3082,670,38,2,1,0,1,0,0,0,0,Itaquera,rent,17.63157894736842,"(-23.5562223, -46.4378348)",Pública,0.35654393837423953
3083,1000,45,2,1,0,1,1,0,0,0,Itaquera,rent,22.22222222222222,"(-23.5053909, -46.6227832)",Pública,0.18629605547828512
3084,700,50,2,1,0,1,0,0,0,0,Itaquera,rent,14.0,"(0.0, 0.0)",Privada,26.75857604338459
3085,1000,53,2,1,0,1,0,0,0,0,Itaquera,rent,18.867924528301888,"(0.0, 0.0)",Privada,26.75857604338459
3086,1500,110,3,2,1,1,0,0,0,0,Itaquera,rent,13.636363636363637,"(0.0, 0.0)",Privada,26.75857604338459
3087,1200,50,2,1,0,1,0,0,0,0,Itaquera,rent,24.0,"(-23.5522179, -46.459416)",Privada,0.09229946674627239
3088,900,56,2,1,0,1,0,0,0,0,Itaquera,rent,16.071428571428573,"(-23.552203, -46.4354343)",Pública,0.2909264637457134
3089,1700,53,2,1,0,1,0,1,1,0,Itaquera,rent,32.075471698113205,"(0.0, 0.0)",Privada,26.75857604338459
3090,1100,55,2,1,0,1,0,0,0,0,Itaquera,rent,20.0,"(0.0, 0.0)",Privada,26.75857604338459
3091,980,67,2,1,0,1,0,0,0,0,Itaquera,rent,14.626865671641792,"(0.0, 0.0)",Privada,26.75857604338459
3092,860,50,2,1,0,1,0,0,0,0,Itaquera,rent,17.2,"(-23.5261701, -46.4470277)",Privada,0.13642877542274137
3093,1000,47,2,1,0,1,0,0,1,0,Itaquera,rent,21.27659574468085,"(-23.5559855, -46.4474511)",Privada,0.7954454540181901
3094,850,55,2,1,0,1,0,0,0,0,Itaquera,rent,15.454545454545455,"(-23.5462514, -46.452843)",Privada,0.2452052328692262
3095,1100,56,2,1,0,1,0,0,0,0,Itaquera,rent,19.642857142857142,"(-23.550769, -46.4428514)",Pública,0.1683233922153052
3096,1100,66,2,1,0,0,0,0,0,0,Itaquera,rent,16.666666666666668,"(0.0, 0.0)",Privada,26.75857604338459
3097,990,75,3,1,0,0,0,0,0,0,Itaquera,rent,13.2,"(-23.5325396, -46.4472496)",Privada,0.09549998182836049
3098,1300,49,2,1,0,0,0,0,0,0,Itaquera,rent,26.53061224489796,"(-23.5471216, -46.4534926)",Privada,0.14000472240952877
3099,1300,57,2,1,0,1,0,0,0,0,Itaquera,rent,22.80701754385965,"(0.0, 0.0)",Privada,26.75857604338459
3100,1400,56,2,1,0,1,0,0,0,0,Itaquera,rent,25.0,"(-23.546631, -46.4479256)",Pública,0.24793892937643935
3101,1300,47,2,1,0,1,0,0,0,0,Itaquera,rent,27.659574468085108,"(-23.5466892, -46.4515459)",Privada,0.36198667895103215
3102,900,70,2,1,0,0,0,0,0,0,Itaquera,rent,12.857142857142858,"(-23.5325396, -46.4472496)",Privada,0.09549998182836049
3103,1500,55,2,2,1,1,0,1,1,0,Itaquera,rent,27.272727272727273,"(-23.5441942, -46.4561144)",Privada,0.3902185341022527
3104,1600,56,2,1,0,1,0,0,0,0,Itaquera,rent,28.571428571428573,"(-23.5282555, -46.4554689)",Privada,0.14254011380199552
3105,900,56,2,1,0,1,0,0,0,0,José Bonifácio,rent,16.071428571428573,"(0.0, 0.0)",Privada,26.75857604338459
3106,1050,56,2,1,0,1,0,0,0,0,José Bonifácio,rent,18.75,"(-23.5431266, -46.4384555)",Pública,0.27014227891867637
3107,800,48,2,1,0,1,0,0,0,0,José Bonifácio,rent,16.666666666666668,"(-23.5359789, -46.4409742)",Privada,0.17314388191180186
3108,900,56,2,1,0,1,0,0,0,0,José Bonifácio,rent,16.071428571428573,"(-23.5432825, -46.4451231)",Privada,0.11176272204988638
3109,950,56,2,1,0,1,0,0,0,0,José Bonifácio,rent,16.964285714285715,"(-23.5440646, -46.4340038)",Pública,0.2481876241897719
3110,850,56,2,1,0,1,0,0,0,0,José Bonifácio,rent,15.178571428571429,"(0.0, 0.0)",Privada,26.75857604338459
3111,900,56,2,1,0,1,0,0,0,0,José Bonifácio,rent,16.071428571428573,"(-23.5520498, -46.4315713)",Pública,0.19720941500404032
3112,1000,52,2,2,1,1,0,0,0,0,Penha,rent,19.23076923076923,"(-23.5193416, -46.5340093)",Privada,0.1188455077970521
3113,1800,66,2,1,0,2,0,0,0,0,Penha,rent,27.272727272727273,"(-23.5238372, -46.541025)",Privada,0.230610100379964
3114,1200,62,2,1,0,0,0,0,0,0,Penha,rent,19.35483870967742,"(-23.5199266, -46.5420364)",Privada,0.20549208623788381
3115,1372,70,3,2,0,1,0,0,1,0,Penha,rent,19.6,"(-23.527536, -46.531457)",Privada,0.23924271182228085
3116,1400,50,1,1,0,1,0,0,0,0,Penha,rent,28.0,"(-23.5181883, -46.5529787)",Pública,0.13549690871066905
3117,1100,47,2,1,0,1,1,0,0,0,Penha,rent,23.404255319148938,"(-23.51885, -46.5520564)",Pública,0.010640911044163147
3118,1400,50,2,1,0,1,0,0,0,0,Penha,rent,28.0,"(-23.5127869, -46.521527)",Privada,0.5462767560168506
3119,1500,62,3,2,1,1,0,0,1,0,Penha,rent,24.193548387096776,"(-23.5280458, -46.5784246)",Pública,0.453593368005119
3120,1900,49,2,1,0,1,1,0,1,0,Penha,rent,38.775510204081634,"(-23.5239645, -46.5414424)",Privada,0.2570264683622748
3121,1800,52,2,1,0,1,0,0,0,0,Penha,rent,34.61538461538461,"(0.0, 0.0)",Privada,26.75857604338459
3122,1800,52,2,1,0,1,0,0,0,0,Penha,rent,34.61538461538461,"(-23.5378061, -46.5421562)",Pública,0.6903590756262045
3123,1100,80,2,1,0,1,0,0,0,0,Penha,rent,13.75,"(-23.5273871, -46.5510096)",Pública,0.4136377050437385
3124,2500,78,3,2,1,1,0,0,0,0,Penha,rent,32.05128205128205,"(0.0, 0.0)",Privada,26.75857604338459
3125,800,55,2,2,1,1,0,0,0,0,Penha,rent,14.545454545454545,"(-23.527695, -46.5798715)",Pública,0.2958628700561742
3126,1100,50,2,1,0,1,1,0,1,0,Penha,rent,22.0,"(0.0, 0.0)",Privada,26.75857604338459
3127,1500,45,2,1,0,1,0,1,0,0,Penha,rent,33.333333333333336,"(-23.51206, -46.5225977)",Privada,0.4028179825505319
3128,2000,68,2,2,1,1,0,0,1,0,Penha,rent,29.41176470588235,"(0.0, 0.0)",Privada,26.75857604338459
3129,1951,65,2,1,0,1,0,1,0,0,Penha,rent,30.015384615384615,"(0.0, 0.0)",Privada,26.75857604338459
3130,1200,120,3,2,1,2,0,0,0,0,Penha,rent,10.0,"(-23.526619, -46.5513906)",Pública,0.5041691176642757
3131,1541,37,2,1,0,1,1,0,0,0,Penha,rent,41.648648648648646,"(0.0, 0.0)",Privada,26.75857604338459
3132,1200,56,2,1,0,2,0,0,1,0,Penha,rent,21.428571428571427,"(-23.5385843, -46.5426206)",Pública,0.7397409134099567
3133,800,46,2,1,0,1,0,0,0,0,Penha,rent,17.391304347826086,"(-23.4980988, -46.5284891)",Pública,0.5644110545741118
3134,1400,40,2,1,0,1,1,0,0,0,Penha,rent,35.0,"(0.0, 0.0)",Privada,26.75857604338459
3135,1200,63,3,2,1,1,0,0,1,0,Penha,rent,19.047619047619047,"(-23.5199039, -46.5538637)",Pública,0.2418069686365625
3136,1600,53,2,2,1,1,0,0,1,0,Penha,rent,30.18867924528302,"(-23.532366, -46.5494318)",Pública,0.19511835535534808
3137,1000,76,3,1,0,1,0,0,0,0,Penha,rent,13.157894736842104,"(-23.5227108002, -46.5239181519)",Privada,0.19631079575834134
3138,2500,82,3,1,0,2,0,0,0,0,Penha,rent,30.48780487804878,"(0.0, 0.0)",Privada,26.75857604338459
3139,1300,48,2,1,0,1,0,0,0,0,Penha,rent,27.083333333333332,"(-23.502864, -46.5234751)",Privada,0.10615225672624143
3140,1800,66,3,2,1,1,0,0,1,0,Penha,rent,27.272727272727273,"(-23.5229306, -46.5304502)",Privada,0.2903824694186938
3141,1300,65,2,1,0,2,0,0,0,0,Penha,rent,20.0,"(0.0, 0.0)",Privada,26.75857604338459
3142,1200,61,2,1,0,0,0,0,0,0,Penha,rent,19.672131147540984,"(-23.5199266, -46.5420364)",Privada,0.20549208623788381
3143,1200,125,3,2,1,2,0,0,0,0,Penha,rent,9.6,"(-23.526619, -46.5513906)",Pública,0.5041691176642757
3144,1600,80,3,2,1,1,0,0,1,0,Penha,rent,20.0,"(0.0, 0.0)",Privada,26.75857604338459
3145,1300,49,2,1,0,1,0,0,1,0,Penha,rent,26.53061224489796,"(-23.5195923, -46.5530198)",Pública,0.14356375200590676
3146,1300,68,3,1,0,1,0,0,0,0,Penha,rent,19.11764705882353,"(-23.5270853, -46.5293196)",Privada,0.23099694650145663
3147,1250,48,2,1,0,1,0,0,0,0,Penha,rent,26.041666666666668,"(-23.5001201, -46.6276055)",Privada,0.42543618465623273
3148,1300,65,3,2,1,2,0,0,0,0,Penha,rent,20.0,"(0.0, 0.0)",Privada,26.75857604338459
3149,1500,60,2,1,0,1,0,0,0,0,Penha,rent,25.0,"(-23.5288011, -46.535895)",Pública,0.5247373108980631
